"productID","category","product_name","product_description","Unit_price","Manufacturer","weight","size","supplier_sku","customer_rating","sales_rank"
"1f40d9ef-0cd0-4dcc-a0a3-7962e6be7104","Electronic","Luxurious Wooden Pants","The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design","825.00","Langosh and Sons","1949.56","796.25","b8bd3b76-b2ba-4285-9747-49c9baaf3a36","1.91","8.92"
"58310911-90e8-41b4-8d11-3d14a0ed4794","Handmade","Intelligent Fresh Chips","Carbonite web goalkeeper gloves are ergonomically designed to give easy fit","399.00","Marvin - Lockman","212.86","956.61","203b41b0-6f41-410a-aad9-ae02e111491c","1.26","5.27"
"8c86fc61-e56a-48f5-989f-5811993863b7","Fantastic","Practical Metal Keyboard","The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients","8.00","White - Emmerich","179.21","788.37","382952e3-0b39-45b7-8867-9fc201c0e60f","2.69","2.66"
"a46a311b-80d0-4ad5-99bb-b62847ab5bce","Ergonomic","Bespoke Metal Chips","The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive","194.00","Bogisich and Sons","978.36","373.91","1203faa7-9d67-49ff-ace9-61cb947fd178","3.49","9.66"
"815ce42f-1dbb-4c51-8aac-8308a240aa2d","Fantastic","Bespoke Concrete Soap","The Football Is Good For Training And Recreational Purposes","79.00","Gulgowski and Sons","147.13","688.28","19e37d71-ebf3-4ae3-b0ab-227344c5697e","4.30","7.62"
"dbbd7c0d-600f-4ec6-96f1-161c2b335098","Bespoke","Incredible Bronze Chips","The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design","153.00","Becker Group","1880.36","720.37","2f866153-5365-4ddf-a83a-c031fcb10ce0","3.06","4.76"
"7ea624a0-9a2d-470d-8037-155b5fb60f02","Handcrafted","Ergonomic Wooden Sausages","Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals","538.00","Nitzsche and Sons","954.26","344.39","4e59ee12-72da-40e6-8ab8-86198958bdb2","4.07","1.00"
"bacc35dd-c2bc-48b2-ab0b-8f521383a6b3","Recycled","Generic Concrete Fish","The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive","214.00","Nader, Rosenbaum and Hoppe","1661.62","436.50","df9d9475-aded-47b8-8c77-2078db4bee9b","4.23","7.93"
"9b9f3c70-994c-4b91-b391-2fa641b99f20","Bespoke","Elegant Concrete Shirt","New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart","654.00","Huel and Sons","110.33","354.04","9e418a8b-1608-4316-920e-ae54e5dae5ff","1.38","3.55"
"e619d654-b457-4265-acfa-11959e3864e0","Elegant","Recycled Metal Salad","The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients","492.00","O'Conner, Morar and Kuhic","1278.02","359.39","9d4d34d8-e9ec-4ea7-884a-a494cf4be9a5","2.83","5.42"
"6cdbf8d0-1869-4cbe-afc4-373bff18e8ee","Electronic","Small Metal Gloves","The Football Is Good For Training And Recreational Purposes","320.00","Romaguera, Huels and Schultz","1263.44","550.84","facdb0fa-3af6-47c7-9643-2b00902186cb","2.90","9.81"
"13b92146-d8a7-44ed-acd8-22f77f0d5fee","Oriental","Refined Rubber Pizza","Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals","539.00","Ebert, Dietrich and Macejkovic","585.24","169.81","da13a204-85bf-4b31-acf1-b96ef98957b2","3.95","9.77"
"d961e74e-5347-456d-ac5f-6ea53a7823a3","Handcrafted","Small Wooden Bike","New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016","746.00","Marquardt, Rosenbaum and Nikolaus","1346.47","920.95","afa06b8d-5ba2-4907-96b0-a2474c94af2b","3.87","4.07"
"ca57e39c-d989-4665-9889-ebbec36b1975","Elegant","Oriental Fresh Chicken","The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients","735.00","Grimes, VonRueden and O'Reilly","1123.67","764.11","269941bb-43b1-43ea-a765-828a11bb8092","3.04","2.30"
"2a01df4f-dd6d-4872-a707-e8e335e33053","Recycled","Oriental Granite Shirt","The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive","580.00","Will, Hackett and Dibbert","1981.51","725.32","dcaf5c83-ed7d-4112-a70c-ce406cfa73ae","1.76","6.70"
"948cb8ec-44f8-433b-8b17-23d7686cb04a","Incredible","Elegant Bronze Soap","The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J","63.00","Satterfield Inc","1496.06","60.86","ce22f98d-d14e-46b8-bdf2-b81c924635b7","2.35","4.13"
"a265a254-f7a4-40b3-a7ca-5bd415acc171","Gorgeous","Small Bronze Shirt","Carbonite web goalkeeper gloves are ergonomically designed to give easy fit","98.00","Daniel - Zemlak","114.32","5.01","975f3b73-be50-48de-a4e5-d46713068fcc","4.16","4.70"
"c13829d3-04be-474b-bff9-e47a6a19095b","Tasty","Elegant Rubber Hat","The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J","661.00","Stehr, Beatty and Stamm","830.39","913.79","12561f24-9840-46da-9acf-3ddb5966f9c2","1.03","1.11"
"0e852d92-6aa1-424a-a4c7-07a0e4d32c17","Oriental","Handcrafted Concrete Ball","New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016","636.00","Cartwright, Goodwin and Shields","565.68","88.95","e6b24226-aa7c-459a-be5b-936b1d08c53c","2.03","4.36"
"8cc75349-3ffc-460d-b336-a4168946c9c4","Rustic","Ergonomic Bronze Table","Carbonite web goalkeeper gloves are ergonomically designed to give easy fit","196.00","Labadie Group","63.91","551.83","2dd775ce-875d-44ad-9c24-4b75074fb528","4.89","3.47"
"144e5a05-788b-4880-9ac4-ffa2065ab07c","Intelligent","Gorgeous Metal Fish","New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016","632.00","Ledner - Hamill","396.18","412.25","bed85195-aed3-4176-bb4f-2d81e107461d","5.00","2.41"
"b348dfaf-00ca-4ca9-a9c3-380b9161ee19","Generic","Licensed Wooden Chair","Carbonite web goalkeeper gloves are ergonomically designed to give easy fit","698.00","Reynolds, Rosenbaum and Quitzon","36.06","338.91","a12dbc40-4f46-4fe1-9e69-e8292e98e0ec","4.54","7.81"
"5c532726-29c2-49cd-9758-ee3ff976592f","Gorgeous","Unbranded Soft Table","New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart","105.00","Toy and Sons","1693.25","57.10","c186950e-abdd-4eec-842f-696f2e1cad30","2.37","5.51"
"1ebc8dcb-221d-4905-a559-321b5abe8100","Licensed","Incredible Concrete Bacon","Carbonite web goalkeeper gloves are ergonomically designed to give easy fit","788.00","Stanton - Romaguera","1318.67","405.57","45cf3b5a-cd8d-4505-8a37-e104e3a545a5","2.14","7.63"
"911a3cbd-2e09-4951-b3b2-b08d0be8e4a6","Tasty","Refined Soft Ball","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","788.00","Toy - Hoppe","1530.79","302.52","1ff4309b-b83f-4f80-9974-0206286b355c","4.34","7.23"
"e02e37a4-5e4c-471f-971e-8ad5a484956e","Oriental","Awesome Soft Fish","The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive","12.00","Towne, Wehner and Boyle","1858.31","259.17","00d6692c-1d41-4b14-a072-2723ee5d3c8b","4.09","7.84"
"4f7906db-ad3b-4798-b015-df571dcbe5bc","Tasty","Handcrafted Plastic Keyboard","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","919.00","Crooks, Rodriguez and Hartmann","192.98","658.39","b6fe6826-f3de-4724-9686-fd91b42edb87","2.55","3.90"
"b5de2d64-786e-4381-80c1-fc7b5fb549aa","Tasty","Elegant Granite Ball","Carbonite web goalkeeper gloves are ergonomically designed to give easy fit","463.00","Johns LLC","302.26","658.97","55e279db-0103-49f0-b1cb-e386acc29b55","2.06","8.71"
"f988af70-e8cf-4f8d-92c9-cc6246a7deb9","Electronic","Tasty Metal Computer","Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support","109.00","Kohler - Schumm","1857.60","480.96","9038a180-a70a-46a3-b5aa-14acf699ca8c","4.37","5.69"
"a8be506f-95ad-451a-9d63-1e9e55da44e9","Generic","Luxurious Soft Tuna","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","668.00","Ondricka - Von","1875.89","61.99","469e2dfd-865b-4ff0-aee5-6fa47f57b7ce","3.36","3.51"
"67daa134-b57d-43ef-a072-4fb271d06a94","Rustic","Ergonomic Bronze Salad","Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support","158.00","Streich - Kshlerin","1105.58","164.64","d93a1e21-87ea-49a8-975f-040945c52e7c","3.02","9.37"
"a08f4202-a83d-40bd-9915-ef6c516d4c34","Oriental","Handcrafted Wooden Table","The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients","696.00","Heidenreich, Sauer and Weissnat","581.27","728.84","92a1e863-e90d-4416-bdea-377d12149c42","2.48","6.25"
"df030da2-b877-4274-9dfd-94e9c43e1a0c","Ergonomic","Sleek Plastic Table","The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive","421.00","Schroeder, Blanda and Jacobson","1346.86","107.59","2f0eb14c-b432-46ea-b7cc-d786eea7f2af","1.93","2.91"
"39caf913-d26d-4f2f-b9dc-e0a78195cde0","Handmade","Elegant Metal Pizza","The Football Is Good For Training And Recreational Purposes","497.00","Heller Group","2039.93","1.65","b7132e8a-8914-46bf-933a-0f88dc6635ac","4.63","8.86"
"89a70e93-394e-47f7-a5af-483f54a1b147","Luxurious","Bespoke Metal Chips","The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design","321.00","Green Inc","1573.99","192.24","19e02746-d0a1-4abb-9426-98c075545d30","3.37","9.14"
"0249bc56-a9a3-4c27-9141-77d2af46c3c4","Handcrafted","Licensed Cotton Keyboard","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","214.00","Wisozk, Shields and Kulas","371.03","758.82","14b5eac0-dae4-4608-a471-2771cdd1eda8","1.46","5.27"
"a6dc90a4-80a9-4f35-9d4e-bb446f85e39d","Generic","Ergonomic Bronze Computer","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","602.00","Monahan - Fisher","2008.42","255.35","37c85a7a-3e9a-434f-91ca-ce1311a7e83c","4.05","4.65"
"c146abc7-f749-4d4c-a25d-38c597d3f407","Intelligent","Bespoke Soft Tuna","New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart","255.00","Daugherty and Sons","1068.74","296.54","a1592d3a-59f8-413d-a0fd-60fefb7b80f7","3.23","6.70"
"7a75eccc-c30e-4ca5-b7b2-c1198cea3dd0","Ergonomic","Electronic Frozen Ball","Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals","937.00","Jacobi LLC","109.97","558.13","163bc0c3-2ae3-4f33-bf01-568b50dd6520","3.20","1.41"
"f274ecae-4147-436f-9f55-7ffa5eb3b890","Fantastic","Modern Plastic Bike","The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients","741.00","Senger Group","1899.26","697.29","670a1ee2-054d-4704-8cb2-dbf3fac8ce49","2.63","6.89"
"11b50a0b-d95e-401c-b0cb-3b31df69c87f","Bespoke","Ergonomic Concrete Chair","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","205.00","Huel, Gleason and Schamberger","738.89","333.63","ef15d0f8-b798-43a2-b115-4a478bd4eb26","1.85","6.11"
"f1b383aa-3e67-4fb1-89bf-455205f7422c","Luxurious","Incredible Frozen Chair","The Football Is Good For Training And Recreational Purposes","767.00","Muller - Macejkovic","1287.90","29.70","bd21a63d-6887-4a89-8d26-3d5e4ff92236","2.32","7.13"
"969cee7a-ab3a-486a-9507-06a04c4eef3e","Refined","Fantastic Bronze Soap","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","88.00","Senger, Fisher and Hansen","2233.22","65.73","02dc1df1-b63c-4e17-81f7-0d3ec3066102","4.10","9.83"
"b5e39fc0-39c7-4175-88ae-207e4d71d8b1","Modern","Gorgeous Metal Pants","New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016","230.00","Kohler LLC","2212.64","41.80","01d9ca07-7c66-4aff-ab9f-c3837b837051","2.87","9.84"
"f2a4a7f8-0a5d-4fa6-9718-2c71b22f6439","Bespoke","Generic Rubber Car","The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design","907.00","Satterfield - Sporer","604.19","318.72","85dd12a8-1a30-47b1-ad03-c63d2bf96df9","2.00","2.57"
"7421e4e5-6602-4ceb-b9c5-07fad32c2b4b","Sleek","Handcrafted Metal Tuna","The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J","166.00","Lehner Group","2182.17","500.43","fe3bfe80-d998-43e0-badf-dc7ad650a968","1.55","7.89"
"347d68c9-241a-4c41-8751-1cb303445123","Intelligent","Licensed Wooden Pants","Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support","445.00","Tillman - Schuppe","687.61","569.28","39c626c6-b599-4030-aafe-2a9c117566d1","2.69","6.99"
"a7f2cc8c-837d-45c1-834b-96dcb7aea898","Unbranded","Tasty Wooden Pants","New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016","938.00","Friesen - McCullough","793.51","900.76","e4a7a70e-7dd9-47b5-92df-28a3c3cc53f1","2.24","9.17"
"196175ad-1007-469c-bc7f-7ad084f88e17","Luxurious","Small Fresh Tuna","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","650.00","Gulgowski Group","668.12","270.04","2d9736f5-dfbe-4d52-8b32-81fa2a71ad86","4.83","1.25"
"a237d8b6-3eb2-4a3a-99c1-145ceba9c87c","Sleek","Practical Bronze Shirt","Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support","353.00","Fisher, Keeling and Hodkiewicz","1372.72","78.69","cdde0650-014b-4b0e-8b97-cf2dcfe2eb60","4.95","1.25"
"84f4e11b-b7e3-46e9-9b60-88874f66ee0f","Intelligent","Licensed Soft Salad","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","950.00","Kreiger, Runolfsdottir and Abbott","2122.83","178.37","05c3b22e-5db8-4c29-a8bb-c1db575c0537","4.31","1.08"
"42bcf927-eb06-4c9e-b790-97b6e812720a","Small","Incredible Soft Shirt","The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients","658.00","Fadel - Carroll","384.80","144.25","db596ac4-f8a5-4870-aef2-5f285ece9d02","3.78","5.21"
"7dbca216-0428-4262-81b4-def5a1a7b62c","Ergonomic","Rustic Bronze Chair","Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles","987.00","Bode - Kuhn","2464.39","541.88","ba756915-0b4c-4ac4-9be1-a06be095fe7d","2.59","7.02"
"8f0c30a4-0e34-422f-96f9-06e4385ba6e8","Rustic","Recycled Metal Chips","The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive","866.00","Tillman LLC","820.05","295.98","8c8b2789-c95c-4023-917b-68ad3eccbcf2","1.51","1.75"
"edd700d8-b7f9-4ae8-8213-dbc39df19110","Generic","Tasty Steel Towels","Carbonite web goalkeeper gloves are ergonomically designed to give easy fit","592.00","Schmeler Group","686.54","159.87","f187741c-1b14-4ac0-b889-67aacbc2e234","1.54","2.59"
"20b86413-cae6-4c47-be16-a33e3e240612","Elegant","Electronic Frozen Soap","The Football Is Good For Training And Recreational Purposes","218.00","Johnston - McKenzie","1897.70","654.27","9bc3a406-959f-4519-9850-3ddc5f3b6bd7","3.09","2.50"
